PlayerName,Matches,Innings,NotOut,Runs,HighestScore,Average,Centuries,HalfCenturies,Ducks,Country,FirstMatch,LastMatch,CenturyConversion,DuckPercentage,NotOutPercentage,FiftyPlusScorePercentage,CareerLength,MatchesPerYear,CurrentPlayer
DG Bradman,52,80,10,6996,334,99.94,29,13,7,AUS,1928,1948,0.6905,0.0875,0.125,0.525,20,2.6,0
ST Jayasuriya,110,188,14,6973,340,40.07,14,31,15,SL,1991,2007,0.3111,0.0798,0.0745,0.2394,16,6.88,0
L Hutton,79,138,15,6971,364,56.67,19,33,5,ENG,1937,1955,0.3654,0.0362,0.1087,0.3768,18,4.39,0
DB Vengsarkar,116,185,22,6868,166,42.13,17,35,15,IND,1976,1992,0.3269,0.0811,0.1189,0.2811,16,7.25,0
KF Barrington,82,131,15,6806,256,58.67,20,35,5,ENG,1955,1968,0.3636,0.0382,0.1145,0.4198,13,6.31,0
GP Thorpe,100,179,28,6744,200,44.66,16,39,12,ENG,1993,2005,0.2909,0.067,0.1564,0.3073,12,8.33,0
BB McCullum,101,176,9,6453,302,38.64,12,31,14,NZ,2004,2016,0.2791,0.0795,0.0511,0.2443,12,8.42,0
KS Williamson,78,137,13,6379,242,51.44,21,31,9,NZ,2010,2019,0.4038,0.0657,0.0949,0.3796,9,8.67,1
PA de Silva,93,159,11,6361,267,42.97,20,22,7,SL,1984,2002,0.4762,0.044,0.0692,0.2642,18,5.17,0
MEK Hussey,79,137,16,6235,195,51.52,19,29,12,AUS,2005,2013,0.3958,0.0876,0.1168,0.3504,8,9.88,0
RB Kanhai,79,137,6,6227,256,47.53,15,28,7,WI,1957,1974,0.3488,0.0511,0.0438,0.3139,17,4.65,0
M Azharuddin,99,147,9,6215,199,45.03,22,21,5,IND,1984,2000,0.5116,0.034,0.0612,0.2925,16,6.19,0
HH Gibbs,90,154,7,6167,228,41.95,14,26,11,SA,1996,2008,0.35,0.0714,0.0455,0.2597,12,7.5,0
RN Harvey,79,137,10,6149,205,48.41,21,24,7,AUS,1948,1963,0.4667,0.0511,0.073,0.3285,15,5.27,0
GR Viswanath,91,155,10,6080,222,41.93,14,35,10,IND,1969,1983,0.2857,0.0645,0.0645,0.3161,14,6.5,0
RB Richardson,86,146,12,5949,194,44.39,16,27,8,WI,1983,1995,0.3721,0.0548,0.0822,0.2945,12,7.17,0
Azhar Ali,77,146,8,5885,302,42.64,16,31,14,PAK,2010,2019,0.3404,0.0959,0.0548,0.3219,9,8.56,1
RR Sarwan,87,154,8,5842,291,40.01,15,31,12,WI,2000,2011,0.3261,0.0779,0.0519,0.2987,11,7.91,0
ME Trescothick,76,143,10,5825,219,43.79,14,29,12,ENG,2000,2006,0.3256,0.0839,0.0699,0.3007,6,12.67,0
DCS Compton,78,131,15,5807,278,50.06,17,28,10,ENG,1937,1957,0.3778,0.0763,0.1145,0.3435,20,3.9,0
Saleem Malik,103,154,22,5768,237,43.69,15,29,12,PAK,1982,1999,0.3409,0.0779,0.1429,0.2857,17,6.06,0
N Hussain,96,171,16,5764,207,37.18,14,33,14,ENG,1990,2004,0.2979,0.0819,0.0936,0.2749,14,6.86,0
CL Hooper,102,173,15,5762,233,36.46,13,27,13,WI,1987,2002,0.325,0.0751,0.0867,0.2312,15,6.8,0
CA Pujara,75,124,8,5740,206,49.48,18,24,7,IND,2010,2019,0.4286,0.0565,0.0645,0.3387,9,8.33,1
MP Vaughan,82,147,9,5719,197,41.44,18,18,9,ENG,1999,2008,0.5,0.0612,0.0612,0.2449,9,9.11,0
AD Mathews,84,151,21,5704,160,43.87,9,34,2,SL,2009,2019,0.2093,0.0132,0.1391,0.2848,10,8.4,1
AC Gilchrist,96,137,20,5570,204,47.6,17,26,14,AUS,1999,2008,0.3953,0.1022,0.146,0.3139,9,10.67,0
MV Boucher,147,206,24,5515,125,30.3,5,35,17,SA,1997,2012,0.125,0.0825,0.1165,0.1942,15,9.8,0
MS Atapattu,90,156,15,5502,249,39.02,16,17,22,SL,1990,2007,0.4848,0.141,0.0962,0.2115,17,5.29,0
TM Dilshan,87,145,11,5492,193,40.98,16,23,14,SL,1999,2013,0.4103,0.0966,0.0759,0.269,14,6.21,0
TT Samaraweera,81,132,20,5462,231,48.76,14,30,11,SL,2001,2013,0.3182,0.0833,0.1515,0.3333,12,6.75,0
MD Crowe,77,131,11,5444,299,45.36,17,18,9,NZ,1982,1995,0.4857,0.0687,0.084,0.2672,13,5.92,0
JB Hobbs,61,102,7,5410,211,56.94,15,28,4,ENG,1908,1930,0.3488,0.0392,0.0686,0.4216,22,2.77,0
KD Walters,74,125,14,5357,250,48.26,15,33,4,AUS,1965,1981,0.3125,0.032,0.112,0.384,16,4.62,0
IM Chappell,75,136,10,5345,196,42.42,14,26,11,AUS,1964,1980,0.35,0.0809,0.0735,0.2941,16,4.69,0
JG Wright,82,148,7,5334,185,37.82,12,23,7,NZ,1978,1993,0.3429,0.0473,0.0473,0.2365,15,5.47,0
MJ Slater,74,131,7,5312,219,42.83,14,21,9,AUS,1993,2001,0.4,0.0687,0.0534,0.2672,8,9.25,0
N Kapil Dev,131,184,15,5248,163,31.05,8,27,16,IND,1978,1994,0.2286,0.087,0.0815,0.1902,16,8.19,0
WM Lawry,67,123,12,5234,210,47.15,13,27,6,AUS,1961,1971,0.325,0.0488,0.0976,0.3252,10,6.7,0
Misbah-ul-Haq,75,132,20,5222,161,46.62,10,39,9,PAK,2001,2017,0.2041,0.0682,0.1515,0.3712,16,4.69,0
IT Botham,102,161,6,5200,208,33.54,14,22,14,ENG,1977,1992,0.3889,0.087,0.0373,0.2236,15,6.8,0
JH Edrich,77,127,9,5138,310,43.54,12,24,6,ENG,1963,1976,0.3333,0.0472,0.0709,0.2835,13,5.92,0
A Ranatunga,93,155,12,5105,135,35.69,4,38,12,SL,1982,2000,0.0952,0.0774,0.0774,0.271,18,5.17,0
Zaheer Abbas,78,124,11,5062,274,44.79,12,20,10,PAK,1969,1985,0.375,0.0806,0.0887,0.2581,16,4.88,0
TW Graveney,79,123,13,4882,258,44.38,11,20,8,ENG,1951,1969,0.3548,0.065,0.1057,0.252,18,4.39,0
MS Dhoni,90,144,16,4876,224,38.09,6,33,10,IND,2005,2014,0.1538,0.0694,0.1111,0.2708,9,10.0,0
RB Simpson,62,111,7,4869,311,46.81,10,27,8,AUS,1957,1978,0.2703,0.0721,0.0631,0.3333,21,2.95,0
A Flower,63,112,19,4794,232,51.54,12,27,5,ZIM,1992,2002,0.3077,0.0446,0.1696,0.3482,10,6.3,0
IR Redpath,66,120,11,4737,171,43.45,8,31,9,AUS,1964,1976,0.2051,0.075,0.0917,0.325,12,5.5,0
NJ Astle,81,137,10,4702,222,37.02,11,24,11,NZ,1996,2006,0.3143,0.0803,0.073,0.2555,10,8.1,0
AJ Lamb,79,139,10,4656,142,36.09,14,18,9,ENG,1982,1992,0.4375,0.0647,0.0719,0.2302,10,7.9,0
H Sutcliffe,54,84,9,4555,194,60.73,16,23,2,ENG,1924,1935,0.4103,0.0238,0.1071,0.4643,11,4.91,0
DJ Cullinan,70,115,12,4554,275,44.21,14,20,10,SA,1993,2001,0.4118,0.087,0.1043,0.2957,8,8.75,0
HP Tillakaratne,83,131,25,4545,204,42.87,11,20,9,SL,1989,2004,0.3548,0.0687,0.1908,0.2366,15,5.53,0
PBH May,66,106,9,4537,285,46.77,13,22,8,ENG,1951,1961,0.3714,0.0755,0.0849,0.3302,10,6.6,0
DL Vettori,113,174,23,4531,140,30.0,6,23,20,NZ,1997,2014,0.2069,0.1149,0.1322,0.1667,17,6.65,0
Asad Shafiq,73,122,6,4528,137,39.03,12,26,13,PAK,2010,2019,0.3158,0.1066,0.0492,0.3115,9,8.11,1
ER Dexter,62,102,8,4502,205,47.89,9,27,6,ENG,1958,1968,0.25,0.0588,0.0784,0.3529,10,6.2,0
ED Weekes,48,81,5,4455,207,58.61,15,19,6,WI,1948,1958,0.4412,0.0741,0.0617,0.4198,10,4.8,0
FDM Karunaratne,64,124,4,4421,196,36.84,9,24,12,SL,2012,2019,0.2727,0.0968,0.0323,0.2661,7,9.14,1
KJ Hughes,70,124,6,4415,213,37.41,9,22,10,AUS,1977,1984,0.2903,0.0806,0.0484,0.25,7,10.0,0
MW Gatting,79,138,14,4409,207,35.55,10,21,16,ENG,1978,1995,0.3226,0.1159,0.1014,0.2246,17,4.65,0
DR Martyn,67,109,14,4406,165,46.37,13,23,7,AUS,1992,2006,0.3611,0.0642,0.1284,0.3303,14,4.79,0
AI Kallicharran,66,109,10,4399,187,44.43,12,21,10,WI,1972,1981,0.3636,0.0917,0.0917,0.3028,9,7.33,0
APE Knott,95,149,15,4389,135,32.75,5,30,8,ENG,1967,1981,0.1429,0.0537,0.1007,0.2349,14,6.79,0
M Amarnath,69,113,10,4378,138,42.5,11,24,12,IND,1969,1988,0.3143,0.1062,0.0885,0.3097,19,3.63,0
IA Healy,119,182,23,4356,161,27.39,4,22,18,AUS,1988,1999,0.1538,0.0989,0.1264,0.1429,11,10.82,0
RC Fredericks,59,109,7,4334,169,42.49,8,26,7,WI,1968,1977,0.2353,0.0642,0.0642,0.3119,9,6.56,0
Tamim Iqbal,58,112,1,4327,206,38.98,9,27,8,BAN,2008,2019,0.25,0.0714,0.0089,0.3214,11,5.27,1
MA Butcher,71,131,7,4288,173,34.58,8,23,10,ENG,1997,2004,0.2581,0.0763,0.0534,0.2366,7,10.14,0
PD Collingwood,68,115,10,4259,206,40.56,10,20,6,ENG,2003,2011,0.3333,0.0522,0.087,0.2609,8,8.5,0
RA Smith,62,112,15,4236,175,43.67,9,28,8,ENG,1988,1996,0.2432,0.0714,0.1339,0.3304,8,7.75,0
Mushfiqur Rahim,69,129,9,4210,219,35.08,6,21,11,BAN,2005,2019,0.2222,0.0853,0.0698,0.2093,14,4.93,1
SM Katich,56,99,6,4188,157,45.03,10,25,4,AUS,2001,2010,0.2857,0.0404,0.0606,0.3535,9,6.22,0
G Gambhir,58,104,5,4154,206,41.95,9,22,7,IND,2004,2016,0.2903,0.0673,0.0481,0.2981,12,4.83,0
Mudassar Nazar,76,116,8,4114,231,38.09,10,17,7,PAK,1976,1989,0.3704,0.0603,0.069,0.2328,13,5.85,0
AM Rahane,63,105,11,4112,188,43.74,11,22,6,IND,2013,2019,0.3333,0.0571,0.1048,0.3143,6,10.5,1
MJ Prior,79,123,21,4099,131,40.18,7,28,13,ENG,2007,2014,0.2,0.1057,0.1707,0.2846,7,11.29,0
Saeed Anwar,55,91,2,4052,188,45.52,11,25,8,PAK,1990,2001,0.3056,0.0879,0.022,0.3956,11,5.0,0
JM Bairstow,70,123,7,4030,167,34.74,6,21,10,ENG,2012,2019,0.2222,0.0813,0.0569,0.2195,7,10.0,1
M Vijay,61,105,1,3982,167,38.28,12,15,8,IND,2008,2018,0.4444,0.0762,0.0095,0.2571,10,6.1,0
Majid Khan,63,106,5,3931,167,38.92,8,19,9,PAK,1964,1983,0.2963,0.0849,0.0472,0.2547,19,3.32,0
MN Samuels,71,127,7,3917,260,32.64,7,24,14,WI,2000,2016,0.2258,0.1102,0.0551,0.2441,16,4.44,0
Hanif Mohammad,55,97,8,3915,337,43.98,12,15,5,PAK,1952,1969,0.4444,0.0515,0.0825,0.2784,17,3.24,0
Shakib Al Hasan,56,105,7,3862,217,39.4,5,24,4,BAN,2007,2019,0.1724,0.0381,0.0667,0.2762,12,4.67,1
FMM Worrell,51,87,9,3860,261,49.48,9,22,11,WI,1948,1963,0.2903,0.1264,0.1034,0.3563,15,3.4,0
LD Chandimal,55,100,7,3846,164,41.35,11,18,4,SL,2011,2019,0.3793,0.04,0.07,0.29,8,6.88,1
A Flintoff,79,130,9,3845,167,31.77,5,26,17,ENG,1998,2009,0.1613,0.1308,0.0692,0.2385,11,7.18,0
IJL Trott,52,93,6,3835,226,44.08,9,19,8,ENG,2009,2015,0.3214,0.086,0.0645,0.3011,6,8.67,0
RJ Shastri,80,121,14,3830,206,35.79,11,12,9,IND,1981,1992,0.4783,0.0744,0.1157,0.1901,11,7.27,0
Imran Khan,88,126,25,3807,136,37.69,6,18,8,PAK,1971,1992,0.25,0.0635,0.1984,0.1905,21,4.19,0
F du Plessis,62,106,14,3799,137,41.29,9,21,9,SA,2012,2019,0.3,0.0849,0.1321,0.283,7,8.86,1
CL Walcott,44,74,7,3798,220,56.68,15,14,1,WI,1948,1960,0.5172,0.0135,0.0946,0.3919,12,3.67,0
BA Stokes,60,110,4,3787,258,35.72,8,20,12,ENG,2013,2019,0.2857,0.1091,0.0364,0.2545,6,10.0,1
SM Pollock,108,156,39,3781,111,32.31,2,16,9,SA,1995,2008,0.1111,0.0577,0.25,0.1154,13,8.31,0
SR Watson,59,109,3,3731,176,35.19,4,24,6,AUS,2005,2015,0.1429,0.055,0.0275,0.2569,10,5.9,0
WJ Cronje,68,111,9,3714,135,36.41,6,23,11,SA,1992,2000,0.2069,0.0991,0.0811,0.2613,8,8.5,0
D Elgar,60,104,9,3666,199,38.58,12,13,10,SA,2012,2019,0.48,0.0962,0.0865,0.2404,7,8.57,1
AG Prince,66,104,16,3665,162,41.64,11,11,7,SA,2002,2011,0.5,0.0673,0.1538,0.2115,9,7.33,0
Mohammad Hafeez,55,105,8,3652,224,37.64,10,12,8,PAK,2003,2018,0.4545,0.0762,0.0762,0.2095,15,3.67,0
Mushtaq Mohammad,57,100,7,3643,201,39.17,10,19,4,PAK,1959,1979,0.3448,0.04,0.07,0.29,20,2.85,0
RW Marsh,96,150,13,3633,132,26.51,3,16,12,AUS,1970,1984,0.1579,0.08,0.0867,0.1267,14,6.86,0
DM Jones,52,89,11,3631,216,46.55,11,14,11,AUS,1984,1992,0.44,0.1236,0.1236,0.2809,8,6.5,0
PR Umrigar,59,94,8,3631,223,42.22,12,14,5,IND,1948,1962,0.4615,0.0532,0.0851,0.2766,14,4.21,0
BJ Watling,67,106,15,3616,205,39.73,8,18,9,NZ,2009,2019,0.3077,0.0849,0.1415,0.2453,10,6.7,1
DL Amiss,50,88,10,3612,262,46.3,11,11,10,ENG,1966,1977,0.5,0.1136,0.1136,0.25,11,4.55,0
AW Greig,58,93,4,3599,148,40.43,8,20,5,ENG,1972,1977,0.2857,0.0538,0.043,0.3011,5,11.6,0
Asif Iqbal,58,99,7,3575,175,38.85,11,12,9,PAK,1964,1980,0.4783,0.0909,0.0707,0.2323,16,3.62,0
TWM Latham,49,86,3,3554,264,42.81,11,16,8,NZ,2014,2019,0.4074,0.093,0.0349,0.314,5,9.8,1
AR Morris,46,79,3,3533,206,46.48,12,12,4,AUS,1946,1955,0.5,0.0506,0.038,0.3038,9,5.11,0
EH Hendren,51,83,9,3525,205,47.63,7,21,4,ENG,1920,1935,0.25,0.0482,0.1084,0.3373,15,3.4,0
DM Bravo,54,98,5,3506,218,37.69,8,17,5,WI,2010,2019,0.32,0.051,0.051,0.2551,9,6.0,1
KC Brathwaite,59,112,7,3496,212,33.29,8,17,12,WI,2011,2019,0.32,0.1071,0.0625,0.2232,8,7.38,1
B Mitchell,42,80,9,3471,189,48.88,8,21,3,SA,1929,1949,0.2759,0.0375,0.1125,0.3625,20,2.1,0
GW Flower,67,123,6,3457,201,29.54,6,15,16,ZIM,1992,2004,0.2857,0.1301,0.0488,0.1707,12,5.58,0
BE Congdon,61,114,7,3448,176,32.22,7,19,9,NZ,1965,1978,0.2692,0.0789,0.0614,0.2281,13,4.69,0
JR Reid,58,108,5,3428,142,33.28,6,22,5,NZ,1949,1965,0.2143,0.0463,0.0463,0.2593,16,3.62,0
C Hill,49,89,2,3412,191,39.21,7,19,9,AUS,1896,1912,0.2692,0.1011,0.0225,0.2921,16,3.06,0
GA Hick,65,114,6,3383,178,31.32,6,18,11,ENG,1991,2001,0.25,0.0965,0.0526,0.2105,10,6.5,0
GM Wood,59,112,6,3374,172,31.83,9,13,9,AUS,1978,1988,0.4091,0.0804,0.0536,0.1964,10,5.9,0
PJL Dujon,81,115,11,3322,139,31.94,5,16,8,WI,1981,1991,0.2381,0.0696,0.0957,0.1826,10,8.1,0
CL Cairns,62,104,5,3320,158,33.53,5,22,7,NZ,1989,2004,0.1852,0.0673,0.0481,0.2596,15,4.13,0
Ijaz Ahmed,60,92,4,3315,211,37.67,12,12,7,PAK,1987,2001,0.5,0.0761,0.0435,0.2609,14,4.29,0
FE Woolley,64,98,7,3283,154,36.07,5,23,13,ENG,1909,1934,0.1786,0.1327,0.0714,0.2857,25,2.56,0
KWR Fletcher,59,96,14,3272,216,39.9,7,19,6,ENG,1968,1982,0.2692,0.0625,0.1458,0.2708,14,4.21,0
BJ Haddin,66,112,13,3266,169,32.98,4,18,8,AUS,2008,2015,0.1818,0.0714,0.1161,0.1964,7,9.43,0
ND McKenzie,58,94,7,3253,226,37.39,5,16,9,SA,2000,2009,0.2381,0.0957,0.0745,0.2234,9,6.44,0
CC Hunte,44,78,6,3245,260,45.06,8,13,5,WI,1958,1967,0.381,0.0641,0.0769,0.2692,9,4.89,0
VL Manjrekar,55,92,10,3208,189,39.12,7,15,11,IND,1951,1965,0.3182,0.1196,0.1087,0.2391,14,3.93,0
NS Sidhu,51,78,2,3202,201,42.13,9,15,9,IND,1983,1999,0.375,0.1154,0.0256,0.3077,16,3.19,0
HA Gomes,60,91,11,3171,143,39.63,9,13,5,WI,1976,1987,0.4091,0.0549,0.1209,0.2418,11,5.45,0
VT Trumper,48,89,8,3163,214,39.04,8,13,7,AUS,1899,1912,0.381,0.0787,0.0899,0.236,13,3.69,0
SCJ Broad,135,199,29,3158,169,18.57,1,12,35,ENG,2007,2019,0.0769,0.1759,0.1457,0.0653,12,11.25,1
SK Warne,145,199,17,3154,99,17.32,0,12,34,AUS,1992,2007,0.0,0.1709,0.0854,0.0603,15,9.67,0
Sir RJ Hadlee,86,134,19,3124,151,27.16,2,15,12,NZ,1973,1990,0.1176,0.0896,0.1418,0.1269,17,5.06,0
CD McMillan,55,91,10,3116,142,38.46,6,19,7,NZ,1997,2005,0.24,0.0769,0.1099,0.2747,8,6.88,0
CC McDonald,47,83,4,3107,170,39.32,5,17,2,AUS,1952,1961,0.2273,0.0241,0.0482,0.2651,9,5.22,0
BF Butcher,44,78,6,3104,209,43.11,7,16,3,WI,1958,1969,0.3043,0.0385,0.0769,0.2949,11,4.0,0
WPUJC Vaas,111,162,35,3089,100,24.32,1,13,12,SL,1994,2009,0.0714,0.0741,0.216,0.0864,15,7.4,0
AL Hassett,43,69,3,3073,198,46.56,10,11,1,AUS,1938,1953,0.4762,0.0145,0.0435,0.3043,15,2.87,0
CG Borde,55,97,11,3061,177,35.59,5,18,13,IND,1958,1969,0.2174,0.134,0.1134,0.2371,11,5.0,0
Habibul Bashar,50,99,1,3026,113,30.87,3,24,7,BAN,2000,2008,0.1111,0.0707,0.0101,0.2727,8,6.25,0
JC Adams,54,90,17,3012,208,41.26,6,14,7,WI,1992,2001,0.3,0.0778,0.1889,0.2222,9,6.0,0
Saeed Ahmed,41,78,4,2991,172,40.41,5,16,2,PAK,1958,1973,0.2381,0.0256,0.0513,0.2692,15,2.73,0
GM Turner,41,73,6,2991,259,44.64,7,14,1,NZ,1969,1983,0.3333,0.0137,0.0822,0.2877,14,2.93,0
Taufeeq Umar,44,83,5,2963,236,37.98,7,14,6,PAK,2001,2014,0.3333,0.0723,0.0602,0.253,13,3.38,0
AD Nourse,34,62,7,2960,231,53.81,9,14,3,SA,1935,1951,0.3913,0.0484,0.1129,0.371,16,2.12,0
KR Miller,55,87,7,2958,147,36.97,7,13,5,AUS,1946,1956,0.35,0.0575,0.0805,0.2299,10,5.5,0
HW Taylor,42,76,4,2936,176,40.77,7,17,2,SA,1912,1932,0.2917,0.0263,0.0526,0.3158,20,2.1,0
AH Jones,39,74,8,2922,186,44.27,7,11,2,NZ,1987,1995,0.3889,0.027,0.1081,0.2432,8,4.88,0
D Ramdin,74,126,14,2898,166,25.87,4,15,9,WI,2005,2016,0.2105,0.0714,0.1111,0.1508,11,6.73,0
Wasim Akram,104,147,19,2898,257,22.64,3,7,17,PAK,1985,2002,0.3,0.1156,0.1293,0.068,17,6.12,0
UT Khawaja,44,77,6,2887,174,40.66,8,14,4,AUS,2011,2019,0.3636,0.0519,0.0779,0.2857,8,5.5,1
SL Campbell,52,93,4,2882,208,32.38,4,18,7,WI,1995,2002,0.1818,0.0753,0.043,0.2366,7,7.43,0
AC Parore,78,128,19,2865,110,26.28,2,14,6,NZ,1990,2002,0.125,0.0469,0.1484,0.125,12,6.5,0
WW Armstrong,50,84,10,2863,159,38.68,6,8,6,AUS,1902,1921,0.4286,0.0714,0.119,0.1667,19,2.63,0
ADR Campbell,60,109,4,2858,103,27.21,2,18,10,ZIM,1992,2002,0.1,0.0917,0.0367,0.1835,10,6.0,0
GR Marsh,50,93,7,2854,138,33.18,4,15,3,AUS,1985,1992,0.2105,0.0323,0.0753,0.2043,7,7.14,0
Rameez Raja,57,94,5,2833,122,31.83,2,22,7,PAK,1984,1997,0.0833,0.0745,0.0532,0.2553,13,4.38,0
Aamer Sohail,47,83,3,2823,205,35.28,5,13,6,PAK,1992,2000,0.2778,0.0723,0.0361,0.2169,8,5.88,0
Wasim Raja,57,92,14,2821,125,36.16,4,18,8,PAK,1973,1985,0.1818,0.087,0.1522,0.2391,12,4.75,0
KR Stackpole,43,80,5,2807,207,37.42,7,14,5,AUS,1966,1974,0.3333,0.0625,0.0625,0.2625,8,5.38,0
MAK Pataudi,46,83,3,2793,203,34.91,6,16,7,IND,1961,1975,0.2727,0.0843,0.0361,0.2651,14,3.29,0
MM Ali,60,104,8,2782,155,28.97,5,14,14,ENG,2014,2019,0.2632,0.1346,0.0769,0.1827,5,12.0,1
NCL O'Neill,42,69,8,2779,181,45.55,6,15,6,AUS,1958,1965,0.2857,0.087,0.1159,0.3043,7,6.0,0
BKG Mendis,42,82,3,2777,196,35.15,6,10,7,SL,2015,2019,0.375,0.0854,0.0366,0.1951,4,10.5,1
MH Richardson,38,65,3,2776,145,44.77,4,19,1,NZ,2000,2004,0.1739,0.0154,0.0462,0.3538,4,9.5,0
M Leyland,41,65,5,2764,187,46.06,9,10,6,ENG,1928,1938,0.4737,0.0923,0.0769,0.2923,10,4.1,0
SMH Kirmani,88,124,22,2759,102,27.04,2,12,7,IND,1976,1986,0.1429,0.0565,0.1774,0.1129,10,8.8,0
GN Yallop,39,70,3,2756,268,41.13,8,9,3,AUS,1976,1984,0.4706,0.0429,0.0429,0.2429,8,4.88,0
SJ McCabe,39,62,5,2748,232,48.21,6,13,4,AUS,1930,1938,0.3158,0.0645,0.0806,0.3065,8,4.88,0
Moin Khan,69,104,8,2741,137,28.55,4,15,5,PAK,1990,2004,0.2105,0.0481,0.0769,0.1827,14,4.93,0
Mahmudullah,48,91,6,2739,146,32.22,4,16,10,BAN,2009,2019,0.2,0.1099,0.0659,0.2198,10,4.8,1
Mohammad Ashraful,61,119,5,2737,190,24.0,6,8,16,BAN,2001,2013,0.4286,0.1345,0.042,0.1176,12,5.08,0
B Sutcliffe,42,76,8,2727,230,40.1,5,15,5,NZ,1947,1965,0.25,0.0658,0.1053,0.2632,18,2.33,0
Mohsin Khan,48,79,6,2709,200,37.1,7,9,3,PAK,1978,1986,0.4375,0.038,0.0759,0.2025,8,6.0,0
Shoaib Mohammad,45,68,7,2705,203,44.34,7,13,6,PAK,1983,1995,0.35,0.0882,0.1029,0.2941,12,3.75,0
MG Burgess,50,92,6,2684,119,31.2,5,14,5,NZ,1968,1980,0.2632,0.0543,0.0652,0.2065,12,4.17,0
Q de Kock,44,74,5,2683,129,38.88,5,18,5,SA,2014,2019,0.2174,0.0676,0.0676,0.3108,5,8.8,1
JV Coney,52,85,14,2668,174,37.57,3,16,3,NZ,1974,1987,0.1579,0.0353,0.1647,0.2235,13,4.0,0
Mominul Haque,38,71,4,2657,181,39.65,8,13,8,BAN,2013,2019,0.381,0.1127,0.0563,0.2958,6,6.33,1
Sarfaraz Ahmed,49,86,13,2657,112,36.39,3,18,4,PAK,2010,2019,0.1429,0.0465,0.1512,0.2442,9,5.44,1
Kamran Akmal,53,92,6,2648,158,30.79,6,12,14,PAK,2002,2010,0.3333,0.1522,0.0652,0.1957,8,6.62,0
JA Rudolph,48,83,9,2622,222,35.43,6,11,8,SA,2003,2012,0.3529,0.0964,0.1084,0.2048,9,5.33,0
FM Engineer,46,87,3,2611,121,31.08,2,16,7,IND,1961,1975,0.1111,0.0805,0.0345,0.2069,14,3.29,0
WW Hinds,45,80,1,2608,213,33.01,5,14,6,WI,2000,2005,0.2632,0.075,0.0125,0.2375,5,9.0,0
MJ Guptill,47,89,1,2586,189,29.38,3,17,10,NZ,2009,2016,0.15,0.1124,0.0112,0.2247,7,6.71,0
Sadiq Mohammad,41,74,2,2579,166,35.81,5,10,6,PAK,1969,1981,0.3333,0.0811,0.027,0.2027,12,3.42,0
RD Jacobs,65,112,21,2577,118,28.31,3,14,12,WI,1998,2004,0.1765,0.1071,0.1875,0.1518,6,10.83,0
RS Mahanama,52,89,1,2576,225,29.27,4,11,7,SL,1986,1998,0.2667,0.0787,0.0112,0.1685,12,4.33,0
C Washbrook,37,66,6,2569,195,42.81,6,12,2,ENG,1937,1956,0.3333,0.0303,0.0909,0.2727,19,1.95,0
GS Blewett,46,79,4,2552,214,34.02,4,15,6,AUS,1995,2000,0.2105,0.0759,0.0506,0.2405,5,9.2,0
JN Rhodes,52,80,9,2532,117,35.66,3,17,4,SA,1992,2000,0.15,0.05,0.1125,0.25,8,6.5,0
GP Howarth,47,83,5,2531,147,32.44,6,11,7,NZ,1975,1985,0.3529,0.0843,0.0602,0.2048,10,4.7,0
SM Nurse,29,54,1,2523,258,47.6,6,10,3,WI,1960,1969,0.375,0.0556,0.0185,0.2963,9,3.22,0
EJ Barlow,30,57,2,2516,201,45.74,6,15,3,SA,1961,1970,0.2857,0.0526,0.0351,0.3684,9,3.33,0
TL Goddard,41,78,5,2516,112,34.46,1,18,4,SA,1955,1970,0.0526,0.0513,0.0641,0.2436,15,2.73,0
A Kumble,132,173,32,2506,110,17.77,1,5,17,IND,1990,2008,0.1667,0.0983,0.185,0.0347,18,7.33,0
BL D'Oliveira,44,70,8,2484,158,40.06,5,15,4,ENG,1966,1972,0.25,0.0571,0.1143,0.2857,6,7.33,0
AL Logie,52,78,9,2470,130,35.79,2,16,8,WI,1983,1991,0.1111,0.1026,0.1154,0.2308,8,6.5,0
DW Randall,47,79,5,2470,174,33.37,7,12,14,ENG,1977,1984,0.3684,0.1772,0.0633,0.2405,7,6.71,0
W Bardsley,41,66,5,2469,193,40.47,6,14,6,AUS,1909,1926,0.3,0.0909,0.0758,0.303,17,2.41,0
KR Rutherford,56,99,8,2465,107,27.08,3,18,16,NZ,1985,1995,0.1429,0.1616,0.0808,0.2121,10,5.6,0
AP Gurusinha,41,70,7,2452,143,38.92,7,8,3,SL,1985,1996,0.4667,0.0429,0.1,0.2143,11,3.73,0
P Roy,43,79,4,2442,173,32.56,5,9,14,IND,1951,1960,0.3571,0.1772,0.0506,0.1772,9,4.78,0
WJ Edrich,39,63,2,2440,219,40.0,6,13,3,ENG,1938,1955,0.3158,0.0476,0.0317,0.3016,17,2.29,0
DJ McGlew,34,64,6,2440,255,42.06,7,10,4,SA,1951,1962,0.4118,0.0625,0.0938,0.2656,11,3.09,0
TG Evans,91,133,14,2439,104,20.49,2,8,17,ENG,1946,1959,0.2,0.1278,0.1053,0.0752,13,7.0,0
LEG Ames,47,72,12,2434,149,40.56,8,7,5,ENG,1929,1939,0.5333,0.0694,0.1667,0.2083,10,4.7,0
JHB Waite,50,86,7,2405,134,30.44,4,16,9,SA,1951,1965,0.2,0.1047,0.0814,0.2326,14,3.57,0
