PlayerName,Runs,Minutes,BallsFaced,Fours,Sixes,StrikeRate,MatchInning,Opposition,Ground,Year,Home/Away,Nationality
JE Root,22.0,58.0,33.0,0.0,0.0,66.66,3.0,west indies,Manchester,2020,1,England
JE Root,17.0,63.0,37.0,2.0,0.0,45.94,1.0,india,Ahmedabad,2021,0,England
JE Root,5.0,24.0,9.0,1.0,0.0,55.55,1.0,india,Ahmedabad,2021,0,England
JE Root,30.0,79.0,72.0,3.0,0.0,41.66,3.0,india,Ahmedabad,2021,0,England
JE Root,19.0,69.0,45.0,0.0,0.0,42.22,3.0,india,Ahmedabad,2021,0,England
JE Root,218.0,536.0,377.0,19.0,2.0,57.82,1.0,india,Chennai,2021,0,England
JE Root,6.0,13.0,12.0,0.0,0.0,50.0,2.0,india,Chennai,2021,0,England
JE Root,40.0,70.0,32.0,7.0,0.0,125.0,3.0,india,Chennai,2021,0,England
JE Root,33.0,133.0,92.0,3.0,0.0,35.86,4.0,india,Chennai,2021,0,England
JE Root,228.0,476.0,321.0,18.0,1.0,71.02,2.0,sri lanka,Galle,2021,0,England
JE Root,186.0,495.0,309.0,18.0,0.0,60.19,2.0,sri lanka,Galle,2021,0,England
JE Root,11.0,30.0,16.0,1.0,0.0,68.75,4.0,sri lanka,Galle,2021,0,England
JE Root,1.0,6.0,3.0,0.0,0.0,33.33,4.0,sri lanka,Galle,2021,0,England
